,time_stamp,AmbientConditions.AmbientHumidity.U.Actual,Stage1.Output.Measurement7.U.Setpoint,Stage2.Output.Measurement4.U.Actual
1524,2019-03-06 12:50:23,15.12,2.97,0.0
1525,2019-03-06 12:50:26,15.12,2.97,0.0
1526,2019-03-06 12:50:36,15.12,2.97,0.0
1527,2019-03-06 12:50:51,15.12,2.97,0.0
1528,2019-03-06 12:50:54,15.12,2.97,0.0
1529,2019-03-06 12:51:23,15.12,2.97,0.0
1530,2019-03-06 12:51:30,15.12,2.97,0.0
1531,2019-03-06 12:51:31,15.12,2.97,0.0
1532,2019-03-06 12:51:37,15.12,2.97,0.0
1533,2019-03-06 12:51:38,15.12,2.97,0.0
1534,2019-03-06 12:51:41,15.12,2.97,0.0
1535,2019-03-06 12:51:42,15.12,2.97,0.0
1536,2019-03-06 12:51:43,15.12,2.97,0.0
1537,2019-03-06 12:51:45,15.12,2.97,0.0
1538,2019-03-06 12:51:57,15.12,2.97,0.0
1539,2019-03-06 12:52:02,15.12,2.97,0.0
1540,2019-03-06 12:52:06,15.12,2.97,0.0
1541,2019-03-06 12:52:09,15.12,2.97,0.0
1542,2019-03-06 12:52:13,15.12,2.97,0.0
1543,2019-03-06 12:52:18,15.12,2.97,0.0
1544,2019-03-06 12:52:22,15.12,2.97,0.0
1545,2019-03-06 12:52:23,15.12,2.97,0.0
1546,2019-03-06 12:52:36,15.12,2.97,0.0
1547,2019-03-06 12:52:39,15.12,2.97,0.0
1548,2019-03-06 12:52:46,15.12,2.97,0.0
1549,2019-03-06 12:52:51,15.12,2.97,0.0
1550,2019-03-06 12:52:52,15.12,2.97,0.0
1551,2019-03-06 12:52:53,15.12,2.97,0.0
1552,2019-03-06 12:53:01,15.12,2.97,0.0
1553,2019-03-06 12:53:02,15.12,2.97,0.0
1554,2019-03-06 12:53:28,15.02,2.97,0.0
1555,2019-03-06 12:53:29,15.02,2.97,0.0
1556,2019-03-06 12:53:32,15.02,2.97,0.0
1557,2019-03-06 12:53:36,15.02,2.97,0.0
1558,2019-03-06 12:53:42,15.02,2.97,0.0
1559,2019-03-06 12:53:45,15.02,2.97,0.0
1560,2019-03-06 12:53:51,15.02,2.97,0.0
1561,2019-03-06 12:54:14,15.02,2.97,0.0
1562,2019-03-06 12:54:26,15.02,2.97,0.0
1563,2019-03-06 12:54:45,15.02,2.97,0.0
1564,2019-03-06 12:54:48,15.02,2.97,0.0
1565,2019-03-06 12:54:51,15.02,2.97,0.0
1566,2019-03-06 12:54:55,15.02,2.97,0.0
1567,2019-03-06 12:55:01,15.02,2.97,0.0
1568,2019-03-06 12:55:13,15.02,2.97,0.0
1569,2019-03-06 12:55:14,15.02,2.97,0.0
1570,2019-03-06 12:55:15,15.02,2.97,0.0
1571,2019-03-06 12:55:17,15.02,2.97,0.0
1572,2019-03-06 12:55:21,15.02,2.97,0.0
1573,2019-03-06 12:55:24,15.02,2.97,0.0
1574,2019-03-06 12:55:34,15.02,2.97,0.0
1575,2019-03-06 12:55:37,15.02,2.97,0.0
1576,2019-03-06 12:55:39,15.02,2.97,0.0
1577,2019-03-06 12:55:40,15.02,2.97,0.0
1578,2019-03-06 12:55:46,15.02,2.97,0.0
1579,2019-03-06 12:55:55,15.02,2.97,0.0
1580,2019-03-06 12:55:57,15.02,2.97,0.0
1581,2019-03-06 12:56:03,15.02,2.97,0.0
1582,2019-03-06 12:56:04,15.02,2.97,0.0
1583,2019-03-06 12:56:14,15.02,2.97,0.0
1584,2019-03-06 12:56:15,15.02,2.97,0.0
1585,2019-03-06 12:56:16,15.02,2.97,0.0
1586,2019-03-06 12:56:17,15.02,2.97,0.0
1587,2019-03-06 12:56:22,15.02,2.97,0.0
1588,2019-03-06 12:56:29,15.02,2.97,0.0
1589,2019-03-06 12:56:33,15.02,2.97,0.0
1590,2019-03-06 12:56:42,15.02,2.97,0.0
1591,2019-03-06 12:56:47,15.02,2.97,0.0
1592,2019-03-06 12:56:57,15.02,2.97,0.0
1593,2019-03-06 12:57:04,15.02,2.97,0.0
1594,2019-03-06 12:57:13,15.02,2.97,0.0
1595,2019-03-06 12:57:14,15.02,2.97,0.0
1596,2019-03-06 12:57:18,15.02,2.97,0.0
1597,2019-03-06 12:57:23,15.02,2.97,0.0
1598,2019-03-06 12:57:27,15.02,2.97,0.0
1599,2019-03-06 12:57:30,15.02,2.97,0.0
1600,2019-03-06 12:57:33,15.02,2.97,0.0
1601,2019-03-06 12:57:38,15.02,2.97,0.0
1602,2019-03-06 12:57:45,15.02,2.97,0.0
1603,2019-03-06 12:57:48,15.02,2.97,0.0
1604,2019-03-06 12:58:08,15.02,2.97,0.0
1605,2019-03-06 12:58:09,15.02,2.97,0.0
1606,2019-03-06 12:58:11,15.02,2.97,0.0
1607,2019-03-06 12:58:18,15.02,2.97,0.0
1608,2019-03-06 12:58:21,15.02,2.97,0.0
1609,2019-03-06 12:58:22,15.02,2.97,0.0
1610,2019-03-06 12:58:24,14.92,2.97,0.0
1611,2019-03-06 12:58:25,14.92,2.97,0.0
1612,2019-03-06 12:58:34,14.92,2.97,0.0
1613,2019-03-06 12:58:46,14.92,2.97,0.0
1614,2019-03-06 12:58:49,14.92,2.97,0.0
1615,2019-03-06 12:58:53,14.92,2.97,0.0
1616,2019-03-06 12:58:54,14.92,2.97,0.0
1617,2019-03-06 12:58:56,14.92,2.97,0.0
1618,2019-03-06 12:58:59,14.92,2.97,0.0
1619,2019-03-06 12:59:01,14.92,2.97,0.0
1620,2019-03-06 12:59:03,14.92,2.97,0.0
1621,2019-03-06 12:59:05,14.92,2.97,0.0
1622,2019-03-06 12:59:11,14.92,2.97,0.0
1623,2019-03-06 12:59:15,14.92,2.97,0.0
1624,2019-03-06 12:59:17,14.92,2.97,0.0
1625,2019-03-06 12:59:21,14.92,2.97,0.0
1626,2019-03-06 12:59:23,14.92,2.97,0.0
1627,2019-03-06 12:59:33,14.92,2.97,0.0
1628,2019-03-06 12:59:36,14.92,2.97,0.0
1629,2019-03-06 12:59:42,14.92,2.97,0.0
1630,2019-03-06 12:59:46,14.92,2.97,0.0
1631,2019-03-06 12:59:48,14.92,2.97,0.0
1632,2019-03-06 12:59:56,14.92,2.97,0.0
1633,2019-03-06 12:59:57,14.92,2.97,0.0
1634,2019-03-06 13:00:00,14.92,2.97,0.0
1635,2019-03-06 13:00:09,14.92,2.97,0.0
1636,2019-03-06 13:00:11,14.92,2.97,0.0
1637,2019-03-06 13:00:13,14.92,2.97,0.0
1638,2019-03-06 13:00:17,14.92,2.97,0.0
1639,2019-03-06 13:00:22,14.92,2.97,0.0
1640,2019-03-06 13:00:35,14.92,2.97,0.0
1641,2019-03-06 13:00:38,14.92,2.97,0.0
1642,2019-03-06 13:00:45,14.92,2.97,0.0
1643,2019-03-06 13:00:47,14.92,2.97,0.0
1644,2019-03-06 13:00:48,14.92,2.97,0.0
1645,2019-03-06 13:00:52,14.92,2.97,0.0
1646,2019-03-06 13:00:58,14.92,2.97,0.0
1647,2019-03-06 13:01:01,14.92,2.97,0.0
1648,2019-03-06 13:01:04,14.92,2.97,0.0
1649,2019-03-06 13:01:08,14.92,2.97,0.0
1650,2019-03-06 13:01:10,14.92,2.97,0.0
1651,2019-03-06 13:01:13,14.92,2.97,0.0
1652,2019-03-06 13:01:24,14.92,2.97,0.0
1653,2019-03-06 13:01:26,14.92,2.97,0.0
1654,2019-03-06 13:01:28,14.92,2.97,0.0
1655,2019-03-06 13:01:29,14.92,2.97,0.0
1656,2019-03-06 13:01:32,14.92,2.97,0.0
1657,2019-03-06 13:01:33,14.92,2.97,0.0
1658,2019-03-06 13:01:44,14.92,2.97,0.0
1659,2019-03-06 13:01:49,14.92,2.97,0.0
1660,2019-03-06 13:02:01,14.92,2.97,0.0
1661,2019-03-06 13:02:03,14.92,2.97,0.0
1662,2019-03-06 13:02:04,14.92,2.97,0.0
1663,2019-03-06 13:02:12,14.92,2.97,0.0
1664,2019-03-06 13:02:13,14.92,2.97,0.0
1665,2019-03-06 13:02:20,14.92,2.97,0.0
1666,2019-03-06 13:02:26,14.92,2.97,0.0
1667,2019-03-06 13:02:30,14.92,2.97,0.0
1668,2019-03-06 13:02:39,14.92,2.97,0.0
1669,2019-03-06 13:02:49,14.92,2.97,0.0
1670,2019-03-06 13:02:54,14.92,2.97,0.0
1671,2019-03-06 13:02:58,14.92,2.97,0.0
1672,2019-03-06 13:03:00,14.92,2.97,0.0
1673,2019-03-06 13:03:10,14.92,2.97,0.0
1674,2019-03-06 13:03:11,14.92,2.97,0.0
1675,2019-03-06 13:03:13,14.92,2.97,0.0
1676,2019-03-06 13:03:14,14.92,2.97,0.0
1677,2019-03-06 13:03:18,14.92,2.97,0.0
1678,2019-03-06 13:03:20,14.92,2.97,0.0
1679,2019-03-06 13:03:21,14.92,2.97,0.0
1680,2019-03-06 13:03:23,14.92,2.97,0.0
1681,2019-03-06 13:03:25,14.83,2.97,0.0
1682,2019-03-06 13:03:28,14.83,2.97,0.0
1683,2019-03-06 13:03:30,14.83,2.97,0.0
1684,2019-03-06 13:03:32,14.83,2.97,0.0
1685,2019-03-06 13:03:39,14.83,2.97,0.0
1686,2019-03-06 13:03:47,14.83,2.97,0.0
1687,2019-03-06 13:03:49,14.83,2.97,0.0
1688,2019-03-06 13:03:52,14.83,2.97,0.0
1689,2019-03-06 13:03:55,14.83,2.97,0.0
1690,2019-03-06 13:03:57,14.83,2.97,0.0
1691,2019-03-06 13:03:58,14.83,2.97,0.0
1692,2019-03-06 13:04:04,14.83,2.97,0.0
1693,2019-03-06 13:04:05,14.83,2.97,0.0
1694,2019-03-06 13:04:14,14.83,2.97,0.0
1695,2019-03-06 13:04:17,14.83,2.97,0.0
1696,2019-03-06 13:04:20,14.83,2.97,0.0
1697,2019-03-06 13:04:21,14.83,2.97,0.0
1698,2019-03-06 13:04:25,14.83,2.97,0.0
1699,2019-03-06 13:04:26,14.83,2.97,0.0
1700,2019-03-06 13:04:32,14.83,2.97,0.0
1701,2019-03-06 13:04:34,14.83,2.97,0.0
1702,2019-03-06 13:04:35,14.83,2.97,0.0
1703,2019-03-06 13:04:55,14.83,2.97,0.0
1704,2019-03-06 13:05:09,14.83,2.97,0.0
1705,2019-03-06 13:05:15,14.83,2.97,0.0
1706,2019-03-06 13:05:20,14.83,2.97,0.0
1707,2019-03-06 13:05:21,14.83,2.97,0.0
1708,2019-03-06 13:05:28,14.83,2.97,0.0
1709,2019-03-06 13:05:30,14.83,2.97,0.0
1710,2019-03-06 13:05:32,14.83,2.97,0.0
1711,2019-03-06 13:05:33,14.83,2.97,0.0
1712,2019-03-06 13:05:35,14.83,2.97,0.0
1713,2019-03-06 13:05:42,14.83,2.97,0.0
1714,2019-03-06 13:05:48,14.83,2.97,0.0
1715,2019-03-06 13:05:49,14.83,2.97,0.0
1716,2019-03-06 13:05:51,14.83,2.97,0.0
1717,2019-03-06 13:05:52,14.83,2.97,0.0
1718,2019-03-06 13:05:56,14.83,2.97,0.0
1719,2019-03-06 13:06:02,14.83,2.97,0.0
1720,2019-03-06 13:06:04,14.83,2.97,0.0
1721,2019-03-06 13:06:06,14.83,2.97,0.0
1722,2019-03-06 13:06:13,14.83,2.97,0.0
1723,2019-03-06 13:06:14,14.83,2.97,0.0
1724,2019-03-06 13:06:19,14.83,2.97,0.0
1725,2019-03-06 13:06:20,14.83,2.97,0.0
1726,2019-03-06 13:06:25,14.83,2.97,0.0
1727,2019-03-06 13:06:26,14.83,2.97,0.0
1728,2019-03-06 13:06:28,14.83,2.97,0.0
1729,2019-03-06 13:06:39,14.83,2.97,0.0
1730,2019-03-06 13:06:43,14.83,2.97,0.0
1731,2019-03-06 13:06:45,14.83,2.97,0.0
1732,2019-03-06 13:06:55,14.83,2.97,0.0
1733,2019-03-06 13:07:12,14.83,2.97,0.0
1734,2019-03-06 13:07:18,14.83,2.97,0.0
1735,2019-03-06 13:07:20,14.83,2.97,0.0
1736,2019-03-06 13:07:24,14.83,2.97,0.0
1737,2019-03-06 13:07:31,14.83,2.97,0.0
1738,2019-03-06 13:07:45,14.83,2.97,0.0
1739,2019-03-06 13:07:48,14.83,2.97,0.0
1740,2019-03-06 13:07:55,14.83,2.97,0.0
1741,2019-03-06 13:07:57,14.83,2.97,0.0
1742,2019-03-06 13:08:03,14.83,2.97,0.0
1743,2019-03-06 13:08:04,14.83,2.97,0.0
1744,2019-03-06 13:08:06,14.83,2.97,0.0
1745,2019-03-06 13:08:09,14.83,2.97,0.0
1746,2019-03-06 13:08:19,14.83,2.97,0.0
1747,2019-03-06 13:08:20,14.83,2.97,0.0
1748,2019-03-06 13:08:22,14.83,2.97,0.0
1749,2019-03-06 13:08:28,14.65,2.97,0.0
1750,2019-03-06 13:08:29,14.65,2.97,0.0
1751,2019-03-06 13:08:33,14.65,2.97,0.0
1752,2019-03-06 13:08:41,14.65,2.97,0.0
1753,2019-03-06 13:08:51,14.65,2.97,0.0
1754,2019-03-06 13:08:52,14.65,2.97,0.0
1755,2019-03-06 13:08:57,14.65,2.97,0.0
1756,2019-03-06 13:09:13,14.65,2.97,0.0
1757,2019-03-06 13:09:15,14.65,2.97,0.0
1758,2019-03-06 13:09:17,14.65,2.97,0.0
1759,2019-03-06 13:09:21,14.65,2.97,0.0
1760,2019-03-06 13:09:38,14.65,2.97,0.0
1761,2019-03-06 13:09:47,14.65,2.97,0.0
1762,2019-03-06 13:09:50,14.65,2.97,0.0
1763,2019-03-06 13:09:56,14.65,2.97,0.0
1764,2019-03-06 13:10:02,14.65,2.97,0.0
1765,2019-03-06 13:10:16,14.65,2.97,0.0
1766,2019-03-06 13:10:21,14.65,2.97,0.0
1767,2019-03-06 13:10:30,14.65,2.97,0.0
1768,2019-03-06 13:10:43,14.65,2.97,0.0
1769,2019-03-06 13:10:51,14.65,2.97,0.0
1770,2019-03-06 13:10:54,14.65,2.97,0.0
1771,2019-03-06 13:11:04,14.65,2.97,0.0
1772,2019-03-06 13:11:11,14.65,2.97,0.0
1773,2019-03-06 13:11:12,14.65,2.97,0.0
1774,2019-03-06 13:11:14,14.65,2.97,0.0
1775,2019-03-06 13:11:19,14.65,2.97,0.0
1776,2019-03-06 13:11:22,14.65,2.97,0.0
1777,2019-03-06 13:11:24,14.65,2.97,0.0
1778,2019-03-06 13:11:25,14.65,2.97,0.0
1779,2019-03-06 13:11:28,14.65,2.97,0.0
1780,2019-03-06 13:11:34,14.65,2.97,0.0
1781,2019-03-06 13:11:40,14.65,2.97,0.0
1782,2019-03-06 13:11:43,14.65,2.97,0.0
1783,2019-03-06 13:11:50,14.65,2.97,0.0
1784,2019-03-06 13:12:03,14.65,2.97,0.0
1785,2019-03-06 13:12:18,14.65,2.97,0.0
1786,2019-03-06 13:12:23,14.65,2.97,0.0
1787,2019-03-06 13:12:25,14.65,2.97,0.0
1788,2019-03-06 13:12:26,14.65,2.97,0.0
1789,2019-03-06 13:12:29,14.65,2.97,0.0
1790,2019-03-06 13:12:31,14.65,2.97,0.0
1791,2019-03-06 13:12:34,14.65,2.97,0.0
1792,2019-03-06 13:12:37,14.65,2.97,0.0
1793,2019-03-06 13:12:41,14.65,2.97,0.0
1794,2019-03-06 13:12:44,14.65,2.97,0.0
1795,2019-03-06 13:12:45,14.65,2.97,0.0
1796,2019-03-06 13:12:51,14.65,2.97,0.0
1797,2019-03-06 13:12:54,14.65,2.97,0.0
1798,2019-03-06 13:13:08,14.65,2.97,0.0
1799,2019-03-06 13:13:13,14.65,2.97,0.0
1800,2019-03-06 13:13:14,14.65,2.97,0.0
1801,2019-03-06 13:13:23,14.65,2.97,0.0
1802,2019-03-06 13:13:38,14.65,2.97,0.0
1803,2019-03-06 13:13:43,14.65,2.97,0.0
1804,2019-03-06 13:13:52,14.65,2.97,0.0
1805,2019-03-06 13:14:01,14.65,2.97,0.0
1806,2019-03-06 13:14:03,14.65,2.97,0.0
1807,2019-03-06 13:14:07,14.65,2.97,0.0
1808,2019-03-06 13:14:14,14.65,2.97,0.0
1809,2019-03-06 13:14:20,14.65,2.97,0.0
1810,2019-03-06 13:14:24,14.65,2.97,0.0
1811,2019-03-06 13:14:25,14.65,2.97,0.0
1812,2019-03-06 13:14:33,14.65,2.97,0.0
1813,2019-03-06 13:14:34,14.65,2.97,0.0
1814,2019-03-06 13:14:38,14.65,2.97,0.0
1815,2019-03-06 13:14:40,14.65,2.97,0.0
1816,2019-03-06 13:14:42,14.65,2.97,0.0
1817,2019-03-06 13:14:50,14.65,2.97,0.0
1818,2019-03-06 13:14:51,14.65,2.97,0.0
1819,2019-03-06 13:14:53,14.65,2.97,0.0
1820,2019-03-06 13:14:57,14.65,2.97,0.0
1821,2019-03-06 13:15:00,14.65,2.97,0.0
1822,2019-03-06 13:15:04,14.65,2.97,0.0
1823,2019-03-06 13:15:10,14.65,2.97,0.0
1824,2019-03-06 13:15:16,14.65,2.97,0.0
1825,2019-03-06 13:15:18,14.65,2.97,0.0
1826,2019-03-06 13:15:21,14.65,2.97,0.0
1827,2019-03-06 13:15:23,14.65,2.97,0.0
1828,2019-03-06 13:15:25,14.65,2.97,0.0
1829,2019-03-06 13:15:28,14.65,2.97,0.0
1830,2019-03-06 13:15:29,14.65,2.97,0.0
1831,2019-03-06 13:15:30,14.65,2.97,0.0
1832,2019-03-06 13:15:31,14.65,2.97,0.0
1833,2019-03-06 13:15:32,14.65,2.97,0.0
1834,2019-03-06 13:15:34,14.65,2.97,0.0
1835,2019-03-06 13:15:44,14.65,2.97,0.0
1836,2019-03-06 13:16:00,14.65,2.97,0.0
1837,2019-03-06 13:16:03,14.65,2.97,0.0
1838,2019-03-06 13:16:08,14.65,2.97,0.0
1839,2019-03-06 13:16:10,14.65,2.97,0.0
1840,2019-03-06 13:16:12,14.65,2.97,0.0
1841,2019-03-06 13:16:13,14.65,2.97,0.0
1842,2019-03-06 13:16:15,14.65,2.97,0.0
1843,2019-03-06 13:16:18,14.65,2.97,0.0
1844,2019-03-06 13:16:21,14.65,2.97,0.0
1845,2019-03-06 13:16:26,14.65,2.97,0.0
1846,2019-03-06 13:16:28,14.65,2.97,0.0
1847,2019-03-06 13:16:29,14.65,2.97,0.0
1848,2019-03-06 13:16:38,14.65,2.97,0.0
1849,2019-03-06 13:16:42,14.65,2.97,0.0
1850,2019-03-06 13:16:52,14.65,2.97,0.0
1851,2019-03-06 13:16:56,14.65,2.97,0.0
1852,2019-03-06 13:17:10,14.65,2.97,0.0
1853,2019-03-06 13:17:11,14.65,2.97,0.0
1854,2019-03-06 13:17:16,14.65,2.97,0.0
1855,2019-03-06 13:17:22,14.65,2.97,0.0
1856,2019-03-06 13:17:23,14.65,2.97,0.0
1857,2019-03-06 13:17:27,14.65,2.97,0.0
1858,2019-03-06 13:17:28,14.65,2.97,0.0
1859,2019-03-06 13:17:36,14.65,2.97,0.0
1860,2019-03-06 13:17:55,14.65,2.97,0.0
1861,2019-03-06 13:17:56,14.65,2.97,0.0
1862,2019-03-06 13:17:57,14.65,2.97,0.0
1863,2019-03-06 13:17:58,14.65,2.97,0.0
1864,2019-03-06 13:18:02,14.65,2.97,0.0
1865,2019-03-06 13:18:04,14.65,2.97,0.0
1866,2019-03-06 13:18:07,14.65,2.97,0.0
1867,2019-03-06 13:18:17,14.65,2.97,0.0
1868,2019-03-06 13:18:20,14.65,2.97,0.0
1869,2019-03-06 13:18:24,14.42,2.97,0.0
1870,2019-03-06 13:18:29,14.42,2.97,0.0
1871,2019-03-06 13:18:36,14.42,2.97,0.0
1872,2019-03-06 13:18:38,14.42,2.97,0.0
1873,2019-03-06 13:18:40,14.42,2.97,0.0
1874,2019-03-06 13:18:41,14.42,2.97,0.0
1875,2019-03-06 13:18:44,14.42,2.97,0.0
1876,2019-03-06 13:18:45,14.42,2.97,0.0
1877,2019-03-06 13:18:50,14.42,2.97,0.0
1878,2019-03-06 13:18:53,14.42,2.97,0.0
1879,2019-03-06 13:19:03,14.42,2.97,0.0
1880,2019-03-06 13:19:06,14.42,2.97,0.0
1881,2019-03-06 13:19:07,14.42,2.97,0.0
1882,2019-03-06 13:19:13,14.42,2.97,0.0
1883,2019-03-06 13:19:34,14.42,2.97,0.0
1884,2019-03-06 13:19:35,14.42,2.97,0.0
1885,2019-03-06 13:19:42,14.42,2.97,0.0
1886,2019-03-06 13:19:45,14.42,2.97,0.0
1887,2019-03-06 13:19:56,14.42,2.97,0.0
1888,2019-03-06 13:19:58,14.42,2.97,0.0
1889,2019-03-06 13:20:17,14.42,2.97,0.0
1890,2019-03-06 13:20:19,14.42,2.97,0.0
1891,2019-03-06 13:20:34,14.42,2.97,0.0
1892,2019-03-06 13:20:35,14.42,2.97,0.0
1893,2019-03-06 13:20:38,14.42,2.97,0.0
1894,2019-03-06 13:20:42,14.42,2.97,0.0
1895,2019-03-06 13:20:44,14.42,2.97,0.0
1896,2019-03-06 13:20:46,14.42,2.97,0.0
1897,2019-03-06 13:20:51,14.42,2.97,0.0
1898,2019-03-06 13:20:53,14.42,2.97,0.0
1899,2019-03-06 13:21:04,14.42,2.97,0.0
1900,2019-03-06 13:21:05,14.42,2.97,0.0
1901,2019-03-06 13:21:09,14.42,2.97,0.0
1902,2019-03-06 13:21:11,14.42,2.97,0.0
1903,2019-03-06 13:21:14,14.42,2.97,0.0
1904,2019-03-06 13:21:16,14.42,2.97,0.0
1905,2019-03-06 13:21:17,14.42,2.97,0.0
1906,2019-03-06 13:21:21,14.42,2.97,0.0
1907,2019-03-06 13:21:23,14.42,2.97,0.0
1908,2019-03-06 13:21:29,14.42,2.97,0.0
1909,2019-03-06 13:21:32,14.42,2.97,0.0
1910,2019-03-06 13:21:34,14.42,2.97,0.0
1911,2019-03-06 13:21:41,14.42,2.97,0.0
1912,2019-03-06 13:21:42,14.42,2.97,0.0
1913,2019-03-06 13:21:50,14.42,2.97,0.0
1914,2019-03-06 13:21:51,14.42,2.97,0.0
1915,2019-03-06 13:22:07,14.42,2.97,0.0
1916,2019-03-06 13:22:10,14.42,2.97,0.0
1917,2019-03-06 13:22:14,14.42,2.97,0.0
1918,2019-03-06 13:22:18,14.42,2.97,0.0
1919,2019-03-06 13:22:25,14.42,2.97,0.0
1920,2019-03-06 13:22:31,14.42,2.97,0.0
1921,2019-03-06 13:22:35,14.42,2.97,0.0
1922,2019-03-06 13:22:36,14.42,2.97,0.0
1923,2019-03-06 13:22:41,14.42,2.97,0.0
1924,2019-03-06 13:22:43,14.42,2.97,0.0
1925,2019-03-06 13:22:44,14.42,2.97,0.0
1926,2019-03-06 13:22:45,14.42,2.97,0.0
1927,2019-03-06 13:22:47,14.42,2.97,0.0
1928,2019-03-06 13:22:49,14.42,2.97,0.0
1929,2019-03-06 13:22:50,14.42,2.97,0.0
1930,2019-03-06 13:22:58,14.42,2.97,0.0
1931,2019-03-06 13:23:09,14.42,2.97,0.0
1932,2019-03-06 13:23:13,14.42,2.97,0.0
1933,2019-03-06 13:23:16,14.42,2.97,0.0
1934,2019-03-06 13:23:27,14.42,2.97,0.0
1935,2019-03-06 13:23:38,14.42,2.97,0.0
1936,2019-03-06 13:23:40,14.42,2.97,0.0
1937,2019-03-06 13:23:44,14.42,2.97,0.0
1938,2019-03-06 13:23:50,14.42,2.97,0.0
1939,2019-03-06 13:23:52,14.42,2.97,0.0
1940,2019-03-06 13:24:02,14.42,2.97,0.0
1941,2019-03-06 13:24:03,14.42,2.97,0.0
1942,2019-03-06 13:24:08,14.42,2.97,0.0
1943,2019-03-06 13:24:11,14.42,2.97,0.0
1944,2019-03-06 13:24:12,14.42,2.97,0.0
1945,2019-03-06 13:24:26,14.42,2.97,0.0
1946,2019-03-06 13:24:31,14.42,2.97,0.0
1947,2019-03-06 13:24:34,14.42,2.97,0.0
1948,2019-03-06 13:24:35,14.42,2.97,0.0
1949,2019-03-06 13:24:46,14.42,2.97,0.0
1950,2019-03-06 13:24:47,14.42,2.97,0.0
1951,2019-03-06 13:24:49,14.42,2.97,0.0
1952,2019-03-06 13:25:02,14.42,2.97,0.0
1953,2019-03-06 13:25:05,14.42,2.97,0.0
1954,2019-03-06 13:25:08,14.42,2.97,0.0
1955,2019-03-06 13:25:15,14.42,2.97,0.0
1956,2019-03-06 13:25:19,14.42,2.97,0.0
1957,2019-03-06 13:25:21,14.42,2.97,0.0
1958,2019-03-06 13:25:24,14.42,2.97,1.3330699999999999e-98
1959,2019-03-06 13:25:25,14.42,2.97,0.0
1960,2019-03-06 13:25:26,14.42,2.97,0.0
1961,2019-03-06 13:25:27,14.42,2.97,0.0
1962,2019-03-06 13:25:35,14.42,2.97,0.0
1963,2019-03-06 13:25:38,14.42,2.97,0.0
1964,2019-03-06 13:25:46,14.42,2.97,0.0
1965,2019-03-06 13:25:50,14.42,2.97,0.0
1966,2019-03-06 13:25:53,14.42,2.97,0.0
1967,2019-03-06 13:26:02,14.42,2.97,0.0
1968,2019-03-06 13:26:11,14.42,2.97,0.0
1969,2019-03-06 13:26:12,14.42,2.97,0.0
1970,2019-03-06 13:26:17,14.42,2.97,0.0
1971,2019-03-06 13:26:21,14.42,2.97,0.0
1972,2019-03-06 13:26:26,14.42,2.97,0.0
1973,2019-03-06 13:26:29,14.42,2.97,0.0
1974,2019-03-06 13:26:36,14.42,2.97,0.0
1975,2019-03-06 13:26:38,14.42,2.97,0.0
1976,2019-03-06 13:26:42,14.42,2.97,0.0
1977,2019-03-06 13:26:44,14.42,2.97,0.0
1978,2019-03-06 13:26:50,14.42,2.97,0.0
1979,2019-03-06 13:26:51,14.42,2.97,0.0
1980,2019-03-06 13:26:57,14.42,2.97,0.0
1981,2019-03-06 13:27:00,14.42,2.97,0.0
1982,2019-03-06 13:27:05,14.42,2.97,0.0
1983,2019-03-06 13:27:06,14.42,2.97,0.0
1984,2019-03-06 13:27:14,14.42,2.97,0.0
1985,2019-03-06 13:27:16,14.42,2.97,0.0
1986,2019-03-06 13:27:34,14.42,2.97,0.0
1987,2019-03-06 13:27:35,14.42,2.97,29.99
1988,2019-03-06 13:27:37,14.42,2.97,0.0
1989,2019-03-06 13:27:41,14.42,2.97,0.0
1990,2019-03-06 13:27:42,14.42,2.97,0.0
1991,2019-03-06 13:27:45,14.42,2.97,0.0
1992,2019-03-06 13:27:51,14.42,2.97,0.0
1993,2019-03-06 13:27:52,14.42,2.97,0.0
1994,2019-03-06 13:28:05,14.42,2.97,0.0
1995,2019-03-06 13:28:10,14.42,2.97,0.0
1996,2019-03-06 13:28:14,14.42,2.97,0.0
1997,2019-03-06 13:28:22,14.42,2.97,0.0
1998,2019-03-06 13:28:26,14.23,2.97,0.0
1999,2019-03-06 13:28:27,14.23,2.97,0.0
2000,2019-03-06 13:28:35,14.23,2.97,0.0
2001,2019-03-06 13:28:46,14.23,2.97,0.0
2002,2019-03-06 13:28:48,14.23,2.97,0.0
2003,2019-03-06 13:28:49,14.23,2.97,0.0
2004,2019-03-06 13:28:54,14.23,2.97,0.0
2005,2019-03-06 13:28:55,14.23,2.97,0.0
2006,2019-03-06 13:28:57,14.23,2.97,0.0
2007,2019-03-06 13:29:08,14.23,2.97,0.0
2008,2019-03-06 13:29:15,14.23,2.97,0.0
2009,2019-03-06 13:29:16,14.23,2.97,0.0
2010,2019-03-06 13:29:26,14.23,2.97,0.0
2011,2019-03-06 13:29:32,14.23,2.97,0.0
2012,2019-03-06 13:29:43,14.23,2.97,0.0
2013,2019-03-06 13:29:48,14.23,2.97,0.0
2014,2019-03-06 13:29:52,14.23,2.97,0.0
2015,2019-03-06 13:29:58,14.23,2.97,0.0
2016,2019-03-06 13:29:59,14.23,2.97,0.0
2017,2019-03-06 13:30:05,14.23,2.97,0.0
2018,2019-03-06 13:30:11,14.23,2.97,0.0
2019,2019-03-06 13:30:12,14.23,2.97,0.0
2020,2019-03-06 13:30:16,14.23,2.97,0.0
